"seqnames","start","end","width","strand","peak_id","log2FoldChange","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr17",56694802,56695302,501,"*","chr17_56694802_56695302",1.56353647867942,4.62404404049468e-05,"Distal Intergenic",17,56791913,56795292,3380,2,"339210","ENST00000570754.5",99990,"ENSG00000214226","C17orf67","chromosome 17 open reading frame 67"
"chr17",56902259,56902835,577,"*","chr17_56902259_56902835",-1.01091276622321,0.00051252405962467,"Promoter (1-2kb)",17,56895770,56904343,8574,2,"7706","ENST00000570473.5",1508,"ENSG00000121060","TRIM25","tripartite motif containing 25"
"chr17",57183932,57185199,1268,"*","chr17_57183932_57185199",1.13140197116632,0.00313320845574183,"Intron (ENST00000823061.1/ENST00000823061.1, intron 1 of 1)",17,57116133,57121342,5210,1,"8165","ENST00000572560.1",67799,"ENSG00000121057","AKAP1","A-kinase anchoring protein 1"
"chr17",57473187,57474175,989,"*","chr17_57473187_57474175",1.12819853562864,0.000386193332521516,"Intron (ENST00000416426.6/124540, intron 6 of 13)",17,57487061,57633160,146100,1,"124540","ENST00000674898.1",-12886,"ENSG00000153944","MSI2","musashi RNA binding protein 2"
"chr17",57881039,57881567,529,"*","chr17_57881039_57881567",2.23099141648261,5.9365940879173e-08,"Intron (ENST00000577830.6/404093, intron 2 of 10)",17,57872811,57885837,13027,2,"404093","ENST00000577589.1",4270,"ENSG00000180891","CUEDC1","CUE domain containing 1"
"chr17",57927132,57927762,631,"*","chr17_57927132_57927762",1.38441324711125,0.0461938095768651,"Intron (ENST00000577830.6/404093, intron 1 of 10)",17,57912316,57922776,10461,1,"107985065","ENST00000579285.2",14816,NA,"LOC107985065","uncharacterized LOC107985065"
"chr17",59366039,59368693,2655,"*","chr17_59366039_59368693",1.06489798637518,6.89839522247505e-06,"Promoter (<=1kb)",17,59366083,59366154,72,1,"100616204","ENST00000584140.1",0,"ENSG00000263857","MIR4729","microRNA 4729"
"chr17",60248535,60249956,1422,"*","chr17_60248535_60249956",1.51445684442867,2.26325560129375e-07,"3' UTR",17,60179105,60256700,77596,2,"84669","ENST00000592339.5",6744,"ENSG00000170832","USP32","ubiquitin specific peptidase 32"
"chr17",60573010,60573917,908,"*","chr17_60573010_60573917",1.34807512768229,0.00104445351369174,"Intron (ENST00000844361.1/388406, intron 2 of 4)",17,60577175,60586590,9416,1,"388406","ENST00000844364.1",-3258,"ENSG00000267772","LINC01999","long intergenic non-protein coding RNA 1999"
"chr17",61503974,61505425,1452,"*","chr17_61503974_61505425",1.17608397900163,0.000653105194789064,"Intron (ENST00000792963.1/ENST00000792963.1, intron 2 of 2)",17,61478363,61481346,2984,1,"9496","ENST00000586874.2",25611,"ENSG00000121075","TBX4","T-box transcription factor 4"
"chr17",61645824,61647660,1837,"*","chr17_61645824_61647660",1.44432818410505,1.09000002843816e-07,"Intron (ENST00000849359.1/ENST00000849359.1, intron 1 of 1)",17,61590421,61591219,799,2,"342538","ENST00000521764.3",-54605,"ENSG00000253506","NACA2","nascent polypeptide associated complex subunit alpha 2"
"chr17",63024052,63025172,1121,"*","chr17_63024052_63025172",1.27823544109134,0.00117565547243626,"Intron (ENST00000689528.1/26115, intron 2 of 27)",17,63009560,63422356,412797,1,"26115","ENST00000389520.8",14492,"ENSG00000170921","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"chr17",63171419,63172457,1039,"*","chr17_63171419_63172457",1.15393830808599,0.000216203817768574,"Intron (ENST00000689528.1/26115, intron 5 of 27)",17,63193994,63424138,230145,1,"26115","ENST00000583356.5",-21537,"ENSG00000170921","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"chr17",63239826,63240767,942,"*","chr17_63239826_63240767",1.0118523421985,0.00510089553251785,"Intron (ENST00000689528.1/26115, intron 8 of 27)",17,63193994,63424138,230145,1,"26115","ENST00000583356.5",45832,"ENSG00000170921","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"chr17",63402508,63403270,763,"*","chr17_63402508_63403270",1.07422079280325,0.00231091347295255,"Intron (ENST00000689528.1/26115, intron 19 of 27)",17,63395743,63399286,3544,1,"26115","ENST00000583016.1",6765,"ENSG00000170921","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"chr17",63784335,63786623,2289,"*","chr17_63784335_63786623",1.00647450883348,5.7645928631572e-05,"Promoter (<=1kb)",17,63787036,63798196,11161,1,"11325","ENST00000580108.1",-413,"ENSG00000198231","DDX42","DEAD-box helicase 42"
"chr17",64456927,64457689,763,"*","chr17_64456927_64457689",1.10689244758113,0.000992417264365998,"Exon (ENST00000615220.4/284021, exon 4 of 9)",17,64449169,64467617,18449,1,"284021","ENST00000616498.4",7758,"ENSG00000271605","MILR1","mast cell immunoglobulin like receptor 1"
"chr17",64517582,64518392,811,"*","chr17_64517582_64518392",1.51653738152664,0.000365425818440691,"Promoter (<=1kb)",17,64519321,64525834,6514,1,"90799","ENST00000577960.1",-929,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64531670,64532740,1071,"*","chr17_64531670_64532740",1.5837297422584,2.83695715690924e-13,"Promoter (<=1kb)",17,64532701,64534643,1943,1,"90799","ENST00000582698.5",0,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64532892,64534660,1769,"*","chr17_64532892_64534660",1.14221351200218,4.75560144700754e-09,"Promoter (<=1kb)",17,64532988,64537951,4964,1,"90799","ENST00000580285.1",0,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64539374,64540761,1388,"*","chr17_64539374_64540761",1.24339448308878,3.76895949630973e-10,"Promoter (2-3kb)",17,64536859,64537946,1088,1,"90799","ENST00000581980.1",2515,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64549102,64549982,881,"*","chr17_64549102_64549982",1.43372943930051,0.000121168201718216,"Intron (ENST00000262435.14/64750, intron 16 of 18)",17,64536859,64537946,1088,1,"90799","ENST00000581980.1",12243,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64566430,64567331,902,"*","chr17_64566430_64567331",1.48570872600647,4.07214176082612e-07,"Intron (ENST00000262435.14/64750, intron 10 of 18)",17,64557641,64563165,5525,2,"64750","ENST00000580072.5",-3265,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64577565,64578322,758,"*","chr17_64577565_64578322",2.05073389574825,2.09889765951067e-09,"Intron (ENST00000262435.14/64750, intron 9 of 18)",17,64557641,64563165,5525,2,"64750","ENST00000580072.5",-14400,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64580285,64581371,1087,"*","chr17_64580285_64581371",1.09341242494124,0.00159889512486691,"3' UTR",17,64593015,64598445,5431,2,"64750","ENST00000580246.1",17074,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64588918,64590676,1759,"*","chr17_64588918_64590676",1.42358680560013,1.35305152027687e-07,"Intron (ENST00000262435.14/64750, intron 5 of 18)",17,64593015,64598445,5431,2,"64750","ENST00000580246.1",7769,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64663921,64665092,1172,"*","chr17_64663921_64665092",1.04069208430566,2.19974793067988e-05,"Promoter (1-2kb)",17,64542282,64662307,120026,2,"64750","ENST00000262435.14",-1614,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",66223036,66224225,1190,"*","chr17_66223036_66224225",-1.37484838897388,7.01398244769766e-07,"Promoter (2-3kb)",17,66212039,66220630,8592,2,"350","ENST00000585162.1",-2406,"ENSG00000091583","APOH","apolipoprotein H"
"chr17",66421858,66422676,819,"*","chr17_66421858_66422676",1.37515707451303,4.09492453083706e-06,"Intron (ENST00000413366.8/5578, intron 2 of 16)",17,66398069,66416854,18786,2,"101928001","ENST00000584715.5",-5004,NA,"PRKCA-AS1","PRKCA antisense RNA 1"
"chr17",66542814,66543628,815,"*","chr17_66542814_66543628",1.51298072153958,2.84802151592325e-09,"Intron (ENST00000413366.8/5578, intron 3 of 16)",17,66398069,66416854,18786,2,"101928001","ENST00000584715.5",-125960,NA,"PRKCA-AS1","PRKCA antisense RNA 1"
"chr17",66547126,66548017,892,"*","chr17_66547126_66548017",-1.15036998912242,0.000418316710912635,"Intron (ENST00000413366.8/5578, intron 3 of 16)",17,66398069,66416854,18786,2,"101928001","ENST00000584715.5",-130272,NA,"PRKCA-AS1","PRKCA antisense RNA 1"
"chr17",66578763,66579498,736,"*","chr17_66578763_66579498",-1.20125029663273,0.000417130794446926,"Intron (ENST00000413366.8/5578, intron 3 of 16)",17,66398069,66416854,18786,2,"101928001","ENST00000584715.5",-161909,NA,"PRKCA-AS1","PRKCA antisense RNA 1"
"chr17",67136345,67137526,1182,"*","chr17_67136345_67137526",1.33316646440365,5.51755003854804e-07,"Intron (ENST00000358691.10/9931, intron 22 of 32)",17,67176321,67188361,12041,2,"9931","ENST00000578938.1",50835,"ENSG00000198265","HELZ","helicase with zinc finger"
"chr17",67240382,67241219,838,"*","chr17_67240382_67241219",1.2232503095959,0.0022418987723545,"Promoter (<=1kb)",17,67218608,67239800,21193,2,"9931","ENST00000579861.1",-582,"ENSG00000198265","HELZ","helicase with zinc finger"
"chr17",67326324,67326915,592,"*","chr17_67326324_67326915",-1.04242428792268,0.00193428159947921,"Distal Intergenic",17,67340975,67342484,1510,2,"5718","ENST00000577724.1",15569,"ENSG00000197170","PSMD12","proteasome 26S subunit, non-ATPase 12"
"chr17",67836134,67837022,889,"*","chr17_67836134_67837022",1.07130256511048,6.92761168256799e-06,"Intron (ENST00000306378.11/2186, intron 1 of 27)",17,67826142,67982288,156147,1,"2186","ENST00000424123.7",9992,"ENSG00000171634","BPTF","bromodomain PHD finger transcription factor"
"chr17",68034063,68034574,512,"*","chr17_68034063_68034574",1.31803837993464,0.000647205785191618,"Promoter (1-2kb)",17,68035636,68046854,11219,1,"3838","ENST00000676594.1",-1062,"ENSG00000182481","KPNA2","karyopherin subunit alpha 2"
"chr17",68076113,68076731,619,"*","chr17_68076113_68076731",1.07602885738916,0.00100263356436269,"Distal Intergenic",17,68096048,68101489,5442,2,"124904048","ENST00000666251.1",24758,"ENSG00000265055","LOC124904048","uncharacterized LOC124904048"
"chr17",68324099,68324640,542,"*","chr17_68324099_68324640",-1.90525806654063,0.00105999146403811,"Intron (ENST00000448504.6/22901, intron 2 of 11)",17,68346747,68420525,73779,1,"22901","ENST00000582154.5",-22107,"ENSG00000141337","ARSG","arylsulfatase G"
"chr17",69268484,69270208,1725,"*","chr17_69268484_69270208",1.19060535588626,0.00078726783911941,"Promoter (<=1kb)",17,69248260,69268874,20615,2,"23461","ENST00000586811.1",0,"ENSG00000154265","ABCA5","ATP binding cassette subfamily A member 5"
"chr17",69417485,69418990,1506,"*","chr17_69417485_69418990",1.20977091674055,0.000451697424651759,"Promoter (2-3kb)",17,69415249,69479546,64298,1,"5608","ENST00000759611.1",2236,"ENSG00000108984","MAP2K6","mitogen-activated protein kinase kinase 6"
"chr17",69672844,69673387,544,"*","chr17_69672844_69673387",1.4196325636065,0.000157173343275961,"Intron (ENST00000778376.1/101928122, intron 3 of 5)",17,69594785,69628351,33567,1,"101928122","ENST00000433856.5",78059,"ENSG00000227517","LINC01483","long intergenic non-protein coding RNA 1483"
"chr17",69967752,69968571,820,"*","chr17_69967752_69968571",1.2253141195018,0.000304836708801149,"Promoter (1-2kb)",17,69970158,69983542,13385,1,"102723487","ENST00000734499.1",-1587,"ENSG00000237560","LINC01497","long intergenic non-protein coding RNA 1497"
"chr17",70848269,70849200,932,"*","chr17_70848269_70849200",1.23881365398983,0.00494113614171259,"Intron (ENST00000774266.1/124904104, intron 2 of 3)",17,70855814,70920664,64851,1,"124904104","ENST00000774268.1",-6614,NA,"LOC124904104","uncharacterized LOC124904104"
"chr17",71504778,71505634,857,"*","chr17_71504778_71505634",1.34666204374218,2.14500257989268e-06,"Intron (ENST00000722799.1/ENST00000722799.1, intron 1 of 1)",17,71098834,71202203,103370,2,"101928165","ENST00000662323.1",-302575,"ENSG00000260785","CASC17","cancer susceptibility 17"
"chr17",71649822,71650517,696,"*","chr17_71649822_71650517",1.34162325688061,0.00010500698238325,"Distal Intergenic",17,71829870,71871750,41881,2,"107985015","ENST00000715471.1",221233,NA,"LOC107985015","uncharacterized LOC107985015"
"chr17",72007985,72008928,944,"*","chr17_72007985_72008928",1.03254966399368,0.000129089165829617,"Promoter (2-3kb)",17,71863909,72005406,141498,2,"107985015","ENST00000715478.1",-2579,NA,"LOC107985015","uncharacterized LOC107985015"
"chr17",72152219,72152990,772,"*","chr17_72152219_72152990",1.2582185517269,2.51908273798575e-05,"Intron (ENST00000674828.1/102723517, intron 1 of 3)",17,72040732,72173583,132852,2,"400618","ENST00000628742.2",20593,"ENSG00000234899","SOX9-AS1","SOX9 antisense RNA 1"
"chr17",72575531,72576626,1096,"*","chr17_72575531_72576626",-1.11434628515042,0.00211511233089131,"Promoter (<=1kb)",17,72428267,72574867,146601,2,"100499467","ENST00000649332.1",-664,"ENSG00000227036","LINC00673","long intergenic non-protein coding RNA 673"
"chr17",75430264,75430816,553,"*","chr17_75430264_75430816",1.20771045683968,0.00486299204168337,"Distal Intergenic",17,75441159,75486380,45222,1,"9772","ENST00000577380.5",-10343,"ENSG00000177728","TMEM94","transmembrane protein 94"
"chr17",75738014,75738962,949,"*","chr17_75738014_75738962",-1.3281972244419,4.74243291214332e-06,"Intron (ENST00000579662.5/3691, intron 18 of 38)",17,75742424,75749045,6622,1,"3691","ENST00000584025.1",-3462,"ENSG00000132470","ITGB4","integrin subunit beta 4"
"chr17",76031404,76032000,597,"*","chr17_76031404_76032000",-1.10776621260383,0.0023409624848665,"Distal Intergenic",17,76006845,76027306,20462,2,"2125","ENST00000301607.8",-4098,"ENSG00000167880","EVPL","envoplakin"
"chr17",76484134,76485205,1072,"*","chr17_76484134_76485205",-1.09617617670889,0.00016190930782403,"Promoter (2-3kb)",17,76479786,76481894,2109,2,"79651","ENST00000591879.1",-2240,"ENSG00000129667","RHBDF2","rhomboid 5 homolog 2"
"chr17",77385999,77386715,717,"*","chr17_77385999_77386715",-1.03041606102914,0.00594495593724198,"Promoter (1-2kb)",17,77386901,77388546,1646,2,"124904062","ENST00000669593.1",1831,NA,"LOC124904062","uncharacterized LOC124904062"
"chr17",77412653,77413216,564,"*","chr17_77412653_77413216",1.02138679594876,0.00780306759387232,"Intron (ENST00000591198.5/10801, intron 2 of 10)",17,77419802,77488826,69025,1,"10801","ENST00000591020.5",-6586,"ENSG00000184640","SEPTIN9","septin 9"
"chr17",77516800,77517320,521,"*","chr17_77516800_77517320",-1.01287268382968,0.000154992300163501,"Promoter (<=1kb)",17,77516887,77536598,19712,1,"400622","ENST00000660167.2",0,"ENSG00000267665","LOC400622","uncharacterized LOC400622"
"chr17",77963391,77963925,535,"*","chr17_77963391_77963925",1.89154220526696,2.42404330227689e-09,"Intron (ENST00000696270.1/57690, intron 1 of 22)",17,77959240,78106037,146798,1,"57690","ENST00000636222.1",4151,"ENSG00000078687","TNRC6C","trinucleotide repeat containing adaptor 6C"
"chr17",78377250,78377750,501,"*","chr17_78377250_78377750",-1.03041007385219,0.0153773033545877,"Promoter (<=1kb)",17,78378649,78396385,17737,1,"9489","ENST00000586325.5",-899,"ENSG00000087157","PGS1","phosphatidylglycerophosphate synthase 1"
"chr17",78412232,78413497,1266,"*","chr17_78412232_78413497",-1.13700238436489,2.83056674356091e-08,"Intron (ENST00000589425.5/9489, intron 6 of 8)",17,78420222,78425114,4893,1,"9489","ENST00000586880.1",-6725,"ENSG00000087157","PGS1","phosphatidylglycerophosphate synthase 1"
"chr17",78432201,78433681,1481,"*","chr17_78432201_78433681",1.21757105858264,0.000458643119646878,"Promoter (2-3kb)",17,78426487,78429240,2754,2,"8632","ENST00000586850.1",-2961,"ENSG00000187775","DNAH17","dynein axonemal heavy chain 17"
"chr17",78442566,78443177,612,"*","chr17_78442566_78443177",-1.01005454579158,9.50733740923051e-07,"Intron (ENST00000591369.5/8632, intron 18 of 27)",17,78423700,78450298,26599,2,"8632","ENST00000590227.5",7121,"ENSG00000187775","DNAH17","dynein axonemal heavy chain 17"
"chr17",80557975,80558486,512,"*","chr17_80557975_80558486",-1.52569260925581,5.31017087839523e-06,"Intron (ENST00000574767.5/57521, intron 1 of 11)",17,80545666,80593805,48140,1,"57521","ENST00000573746.1",12309,"ENSG00000141564","RPTOR","regulatory associated protein of MTOR complex 1"
"chr17",80892720,80893248,529,"*","chr17_80892720_80893248",-1.17812095038217,0.000552028678386435,"Exon (ENST00000577161.5/57521, exon 19 of 22)",17,80922724,80924172,1449,1,"57521","ENST00000576366.1",-29476,"ENSG00000141564","RPTOR","regulatory associated protein of MTOR complex 1"
"chr17",81360252,81361020,769,"*","chr17_81360252_81361020",2.31273431087494,0.00070119227423006,"Promoter (1-2kb)",17,81362272,81374214,11943,1,"124904083","ENST00000574472.1",-1252,NA,"LOC124904083","uncharacterized LOC124904083"
"chr17",82582037,82582740,704,"*","chr17_82582037_82582740",-1.68212650893409,4.47633152784384e-08,"Promoter (<=1kb)",17,82582775,82586043,3269,1,"3607","ENST00000571160.1",-35,"ENSG00000141568","FOXK2","forkhead box K2"
"chr18",523470,523991,522,"*","chr18_523470_523991",-1.77739443538631,1.31069074560949e-06,"Promoter (<=1kb)",18,508134,523715,15582,2,"105376854","ENST00000758091.1",0,"ENSG00000264265","LINC01925","long intergenic non-protein coding RNA 1925"
"chr18",933404,934089,686,"*","chr18_933404_934089",-1.72523459010219,7.23534897151158e-05,"Distal Intergenic",18,926083,927993,1911,2,"388456","ENST00000564872.1",-5411,"ENSG00000259837","LINC01904","long intergenic non-protein coding RNA 1904"
"chr18",2442681,2443297,617,"*","chr18_2442681_2443297",1.24311332766513,0.000441452612904955,"Intron (ENST00000639316.2/105371956, intron 1 of 4)",18,2043674,2489426,445753,2,"105371956","ENST00000639316.2",46129,"ENSG00000263745","LOC105371956","uncharacterized LOC105371956"
"chr18",3402910,3403447,538,"*","chr18_3402910_3403447",-1.87937819797317,1.73190205321981e-09,"Distal Intergenic",18,3411608,3457684,46077,1,"7050","ENST00000552383.5",-8161,"ENSG00000177426","TGIF1","TGFB induced factor homeobox 1"
"chr18",3526510,3527097,588,"*","chr18_3526510_3527097",1.84377568087244,1.20581340754591e-08,"Intron (ENST00000400147.6/9229, intron 7 of 9)",18,3466306,3478978,12673,1,"100505592","ENST00000790310.1",60204,"ENSG00000266835","GAPLINC","gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA"
"chr18",5979221,5980176,956,"*","chr18_5979221_5980176",-1.40619591826396,4.05699039538065e-05,"Intron (ENST00000659442.1/121725015, intron 1 of 7)",18,5882072,5895955,13884,2,"645369","ENST00000581347.2",-83266,"ENSG00000206432","TMEM200C","transmembrane protein 200C"
"chr18",6719036,6719844,809,"*","chr18_6719036_6719844",1.08434186833619,0.0120791023920625,"Distal Intergenic",18,6729716,6915716,186001,1,"79822","ENST00000383472.9",-9872,"ENSG00000088756","ARHGAP28","Rho GTPase activating protein 28"
"chr18",6784744,6785443,700,"*","chr18_6784744_6785443",2.40356146947918,0.000142432641163137,"Exon (ENST00000656732.1/ENST00000656732.1, exon 3 of 3)",18,6788494,6898719,110226,1,"79822","ENST00000262227.7",-3051,"ENSG00000088756","ARHGAP28","Rho GTPase activating protein 28"
"chr18",7324558,7325535,978,"*","chr18_7324558_7325535",-1.13524690390933,0.000108297453980554,"Distal Intergenic",18,7301020,7301153,134,2,"124900409","ENST00000391324.1",-23405,"ENSG00000212626","LOC124900409","small nucleolar RNA SNORA48"
"chr18",7596060,7596664,605,"*","chr18_7596060_7596664",-1.49949945827355,0.00048786117115442,"Intron (ENST00000332175.12/5797, intron 1 of 30)",18,7567316,8406856,839541,1,"5797","ENST00000580170.6",28744,"ENSG00000173482","PTPRM","protein tyrosine phosphatase receptor type M"
"chr18",7855599,7857172,1574,"*","chr18_7855599_7857172",1.43554642372864,3.29761769866784e-05,"Intron (ENST00000332175.12/5797, intron 2 of 30)",18,7774140,8406858,632719,1,"5797","ENST00000400060.8",81459,"ENSG00000173482","PTPRM","protein tyrosine phosphatase receptor type M"
"chr18",8314056,8314599,544,"*","chr18_8314056_8314599",-1.04283891849753,0.000307522627013178,"Intron (ENST00000332175.12/5797, intron 18 of 30)",18,8360818,8366848,6031,2,"100192426","ENST00000785154.1",52249,NA,"LOC100192426","uncharacterized LOC100192426"
"chr18",8846991,8847895,905,"*","chr18_8846991_8847895",-1.00388157364253,0.000314992826426433,"Distal Intergenic",18,8812845,8819171,6327,1,"23255","ENST00000520926.1",34146,"ENSG00000168502","MTCL1","microtubule crosslinking factor 1"
"chr18",8976350,8977087,738,"*","chr18_8976350_8977087",-2.0315403575343,1.52995417270664e-07,"Intron (ENST00000828045.1/ENST00000828045.1, intron 1 of 2)",18,9102630,9117887,15258,1,"4729","ENST00000577703.1",-125543,"ENSG00000178127","NDUFV2","NADH:ubiquinone oxidoreductase core subunit V2"
"chr18",9289735,9290622,888,"*","chr18_9289735_9290622",2.15426516363113,8.57221235739609e-13,"Exon (ENST00000822312.1/102724397, exon 3 of 3)",18,9290977,9334203,43227,2,"102724397","ENST00000822314.1",43581,"ENSG00000264964","TWSG1-DT","TWSG1 divergent transcript"
"chr18",9494656,9495281,626,"*","chr18_9494656_9495281",-1.16908258289167,0.000837713334466658,"Intron (ENST00000019317.8/10928, intron 1 of 9)",18,9476135,9513056,36922,1,"10928","ENST00000577221.1",18521,"ENSG00000017797","RALBP1","ralA binding protein 1"
"chr18",9905311,9906342,1032,"*","chr18_9905311_9906342",-1.24336233982418,0.00534658291698464,"Distal Intergenic",18,9912933,9913583,651,2,"124904245","ENST00000744158.1",7241,"ENSG00000296998","LOC124904245","uncharacterized LOC124904245"
"chr18",10099695,10100246,552,"*","chr18_10099695_10100246",-1.29360257587125,0.000166314209657642,"Intron (ENST00000751533.1/ENST00000751533.1, intron 1 of 1)",18,10092766,10144403,51638,1,"105371984","ENST00000751535.1",6929,NA,"LOC105371984","uncharacterized LOC105371984"
"chr18",10271372,10272123,752,"*","chr18_10271372_10272123",-1.14620948696196,0.000339559213201495,"Intron (ENST00000826388.1/ENST00000826388.1, intron 1 of 2)",18,10365952,10372361,6410,2,"105371986","ENST00000654161.1",100238,NA,"LOC105371986","uncharacterized LOC105371986"
"chr18",10290125,10291334,1210,"*","chr18_10290125_10291334",-1.35523415627019,7.31696011637997e-05,"Intron (ENST00000826388.1/ENST00000826388.1, intron 2 of 2)",18,10365952,10372361,6410,2,"105371986","ENST00000654161.1",81027,NA,"LOC105371986","uncharacterized LOC105371986"
"chr18",11114428,11115808,1381,"*","chr18_11114428_11115808",1.38726545980635,8.84022609467088e-07,"Intron (ENST00000302079.10/63895, intron 1 of 50)",18,10670241,11148588,478348,2,"63895","ENST00000302079.10",32780,"ENSG00000154864","PIEZO2","piezo type mechanosensitive ion channel component 2"
"chr18",11410704,11411646,943,"*","chr18_11410704_11411646",1.45276909413137,0.00233687806741118,"Intron (ENST00000765726.1/124904250, intron 1 of 3)",18,11390028,11392221,2194,2,"105371995","ENST00000765873.1",-18483,NA,"LOC105371995","uncharacterized LOC105371995"
"chr18",11948814,11949402,589,"*","chr18_11948814_11949402",1.60362390612774,1.80410346967737e-07,"Promoter (<=1kb)",18,11910633,11948192,37560,2,"101927511","ENST00000814785.1",-622,"ENSG00000267079","LOC101927511","uncharacterized LOC101927511"
"chr18",12393954,12394855,902,"*","chr18_12393954_12394855",-1.14036719297981,0.00268916334092306,"Intron (ENST00000743267.1/ENST00000743267.1, intron 1 of 1)",18,12407896,12431463,23568,1,"10650","ENST00000590956.5",-13041,"ENSG00000141391","PRELID3A","PRELI domain containing 3A"
"chr18",12828035,12828800,766,"*","chr18_12828035_12828800",1.0718245243861,0.00184753497395412,"Intron (ENST00000327283.7/5771, intron 4 of 9)",18,12785685,12836824,51140,2,"5771","ENST00000587703.5",8024,"ENSG00000175354","PTPN2","protein tyrosine phosphatase non-receptor type 2"
"chr18",13026463,13027323,861,"*","chr18_13026463_13027323",1.58663807290842,1.87167917563741e-07,"Promoter (2-3kb)",18,13029787,13124995,95209,1,"55125","ENST00000511820.6",-2464,"ENSG00000101639","CEP192","centrosomal protein 192"
"chr18",13318628,13319164,537,"*","chr18_13318628_13319164",-1.13718517484291,0.00274090171996412,"Intron (ENST00000590371.5/753, intron 2 of 2)",18,13338599,13621271,282673,1,"753","ENST00000676672.1",-19435,"ENSG00000168675","LDLRAD4","low density lipoprotein receptor class A domain containing 4"
"chr18",21129478,21130362,885,"*","chr18_21129478_21130362",1.35165667697205,3.15041993539609e-09,"Intron (ENST00000833849.1/ENST00000833849.1, intron 1 of 2)",18,20946906,21111813,164908,2,"6093","ENST00000399799.3",-17665,"ENSG00000067900","ROCK1","Rho associated coiled-coil containing protein kinase 1"
"chr18",21513200,21513796,597,"*","chr18_21513200_21513796",2.07904340290375,9.51864421735823e-09,"Promoter (<=1kb)",18,21513903,21520739,6837,1,"80000","ENST00000580384.1",-107,"ENSG00000141449","GREB1L","GREB1 like retinoic acid receptor coactivator"
"chr18",24208351,24209190,840,"*","chr18_24208351_24209190",1.66144035522172,6.88774466426836e-05,"Intron (ENST00000399443.7/114876, intron 3 of 13)",18,24163157,24179835,16679,2,"114876","ENST00000578013.1",-28516,"ENSG00000141447","OSBPL1A","oxysterol binding protein like 1A"
"chr18",24514335,24514838,504,"*","chr18_24514335_24514838",-1.64749019223685,1.1738293247112e-05,"Intron (ENST00000763165.1/105372026, intron 2 of 3)",18,24500506,24508275,7770,1,"105372026","ENST00000763170.1",13829,NA,"LOC105372026","uncharacterized LOC105372026"
"chr18",24704935,24705892,958,"*","chr18_24704935_24705892",1.57236147089483,6.73201022138084e-12,"Exon (ENST00000762860.1/ENST00000762860.1, exon 7 of 7)",18,24725762,24986580,260819,1,"105372028","ENST00000661125.1",-19870,NA,"LOC105372028","uncharacterized LOC105372028"
"chr18",25164916,25166356,1441,"*","chr18_25164916_25166356",1.04075250797367,0.000434335532370763,"Intron (ENST00000754455.1/ENST00000754455.1, intron 2 of 2)",18,25196663,25218241,21579,1,"124904270","ENST00000649176.1",-30307,NA,"LOC124904270","uncharacterized LOC124904270"
"chr18",26322832,26323695,864,"*","chr18_26322832_26323695",1.04839513789439,0.00212794438700319,"Intron (ENST00000269142.10/6875, intron 11 of 14)",18,26226883,26391683,164801,1,"6875","ENST00000418698.3",95949,"ENSG00000141384","TAF4B","TATA-box binding protein associated factor 4b"
"chr18",27713013,27714097,1085,"*","chr18_27713013_27714097",2.39385420257862,2.49354575821801e-09,"Distal Intergenic",18,27743255,27805096,61842,1,"105372042","ENST00000750547.1",-29158,"ENSG00000286426","LOC105372042","uncharacterized LOC105372042"
"chr18",27843522,27844901,1380,"*","chr18_27843522_27844901",1.17236050044255,0.000132750141336434,"Distal Intergenic",18,27786415,27795728,9314,1,"105372042","ENST00000750554.1",57107,"ENSG00000286426","LOC105372042","uncharacterized LOC105372042"
"chr18",32831437,32832477,1041,"*","chr18_32831437_32832477",1.04844566048276,0.0286261269593691,"Promoter (<=1kb)",18,32833417,32865454,32038,1,"105372058","ENST00000798731.1",-940,"ENSG00000263765","LOC105372058","uncharacterized LOC105372058"
"chr18",34696643,34698319,1677,"*","chr18_34696643_34698319",-1.14075023201609,1.07998452442418e-06,"Intron (ENST00000682923.1/1837, intron 2 of 17)",18,34709356,34812056,102701,1,"1837","ENST00000585446.1",-11037,"ENSG00000134769","DTNA","dystrobrevin alpha"
