"seqnames","start","end","width","strand","peak_id","log2FoldChange","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr17",40024834,40025352,519,"*","chr17_40024834_40025352",-1.15917490185787,0.0445141542842337,"Promoter (1-2kb)",17,40026332,40026409,78,2,"102466757","ENST00000614287.1",1057,"ENSG00000283721","MIR6884","microRNA 6884"
"chr17",40497591,40498552,962,"*","chr17_40497591_40498552",-1.12404880326987,0.0163482234998719,"Intron (ENST00000756465.1/ENST00000756465.1, intron 1 of 1)",17,40475834,40501623,25790,2,"84951","ENST00000254051.11",3071,"ENSG00000131746","TNS4","tensin 4"
"chr17",40538415,40539036,622,"*","chr17_40538415_40539036",-1.76248404582855,0.0297228516691066,"Exon (ENST00000835072.1/107985090, exon 2 of 4)",17,40532246,40549191,16946,2,"107985090","ENST00000835072.1",10155,NA,"LOC107985090","uncharacterized LOC107985090"
"chr17",40956673,40957255,583,"*","chr17_40956673_40957255",1.12280391759319,3.68829769703232e-08,"Intron (ENST00000418393.1/107985072, intron 3 of 3)",17,40958500,40960697,2198,2,"390792","ENST00000578029.1",3442,"ENSG00000196859","KRT39","keratin 39"
"chr17",41415334,41416929,1596,"*","chr17_41415334_41416929",2.0684098538438,1.84829459615956e-09,"Intron (ENST00000731575.1/ENST00000731575.1, intron 1 of 1)",17,41420547,41424585,4039,2,"8688","ENST00000225550.4",7656,"ENSG00000108417","KRT37","keratin 37"
"chr17",41710618,41711129,512,"*","chr17_41710618_41711129",-1.05197082039549,0.0352357037544607,"Promoter (1-2kb)",17,41712331,41715969,3639,1,"2520","ENST00000329402.4",-1202,"ENSG00000184502","GAST","gastrin"
"chr17",41835178,41836895,1718,"*","chr17_41835178_41836895",-1.11861181257242,0.00390237770140609,"Promoter (<=1kb)",17,41825057,41836232,11176,2,"115024","ENST00000435506.7",0,"ENSG00000141698","NT5C3B","5'-nucleotidase, cytosolic IIIB"
"chr17",42525171,42525723,553,"*","chr17_42525171_42525723",2.60310948818633,6.04691837453288e-11,"Distal Intergenic",17,42520383,42521785,1403,1,"535","ENST00000587299.1",4788,"ENSG00000033627","ATP6V0A1","ATPase H+ transporting V0 subunit a1"
"chr17",42845510,42847094,1585,"*","chr17_42845510_42847094",-1.32736552147076,2.56772853282249e-05,"Promoter (<=1kb)",17,42844601,42850704,6104,1,"314","ENST00000452774.2",909,"ENSG00000131480","AOC2","amine oxidase copper containing 2"
"chr17",43360290,43361704,1415,"*","chr17_43360290_43361704",1.19731865635963,1.97054746383909e-35,"Exon (ENST00000829598.1/ENST00000829598.1, exon 1 of 1)",17,43368796,43373810,5015,1,"105371785","ENST00000829281.1",-7092,NA,"LOC105371785","uncharacterized LOC105371785"
"chr17",43361960,43362460,501,"*","chr17_43361960_43362460",1.02106281951718,0.0117366286446202,"Intron (ENST00000658096.1/100130581, intron 4 of 6)",17,43368796,43373810,5015,1,"105371785","ENST00000829281.1",-6336,NA,"LOC105371785","uncharacterized LOC105371785"
"chr17",43875770,43876274,505,"*","chr17_43875770_43876274",-1.65314936349226,0.00240470362365517,"3' UTR",17,43855276,43855796,521,1,"146894","ENST00000589212.1",20494,"ENSG00000161649","CD300LG","CD300 molecule like family member g"
"chr17",44004216,44005381,1166,"*","chr17_44004216_44005381",-1.06647444004358,0.0167015803321849,"Promoter (<=1kb)",17,44004622,44009068,4447,1,"162417","ENST00000293404.8",0,"ENSG00000161653","NAGS","N-acetylglutamate synthase"
"chr17",44348073,44348592,520,"*","chr17_44348073_44348592",-1.04328698917694,0.0238307872520446,"Promoter (1-2kb)",17,44350289,44351300,1012,1,"2896","ENST00000590984.1",-1697,"ENSG00000030582","GRN","granulin precursor"
"chr17",44517867,44518443,577,"*","chr17_44517867_44518443",-1.74834734972734,0.0012255680956885,"Distal Intergenic",17,44473290,44503430,30141,2,"23131","ENST00000592154.1",-14437,"ENSG00000186566","GPATCH8","G-patch domain containing 8"
"chr17",45235312,45236128,817,"*","chr17_45235312_45236128",-1.21180377501425,0.00265989298512966,"Promoter (1-2kb)",17,45234080,45236594,2515,1,"752","ENST00000591434.1",1232,"ENSG00000184922","FMNL1","formin like 1"
"chr17",45294408,45294956,549,"*","chr17_45294408_45294956",2.2780894224825,0.000240877879354221,"Intron (ENST00000344686.8/9020, intron 1 of 15)",17,45263128,45290976,27849,2,"9020","ENST00000376926.8",-3432,"ENSG00000006062","MAP3K14","mitogen-activated protein kinase kinase kinase 14"
"chr17",45368498,45369043,546,"*","chr17_45368498_45369043",2.28223778878618,0.00054900289271272,"Intron (ENST00000782036.1/ENST00000782036.1, intron 3 of 3)",17,45363249,45372112,8864,2,"105371796","ENST00000782113.1",3069,NA,"LOC105371796","uncharacterized LOC105371796"
"chr17",45472067,45472883,817,"*","chr17_45472067_45472883",-1.92954685446541,0.00670837314237174,"Promoter (2-3kb)",17,45475363,45475435,73,2,"100423004","ENST00000636800.1",2552,"ENSG00000284055","MIR4315-1","microRNA 4315-1"
"chr17",46928997,46929902,906,"*","chr17_46928997_46929902",-1.33626830776645,4.45640183778798e-06,"Promoter (<=1kb)",17,46929552,46975524,45973,1,"9570","ENST00000640723.1",0,"ENSG00000108433","GOSR2","golgi SNAP receptor complex member 2"
"chr17",46967755,46968875,1121,"*","chr17_46967755_46968875",-1.09523434376984,0.00551659377872927,"3' UTR",17,46973017,46973100,84,1,"100847067","ENST00000580047.1",-4142,"ENSG00000264999","MIR5089","microRNA 5089"
"chr17",47192455,47192994,540,"*","chr17_47192455_47192994",1.10902647191917,0.0202936085310239,"Distal Intergenic",17,47157230,47189422,32193,2,"996","ENST00000532575.1",-3033,"ENSG00000004897","CDC27","cell division cycle 27"
"chr17",47222997,47224063,1067,"*","chr17_47222997_47224063",-1.40812503948258,0.000197361285978445,"Promoter (2-3kb)",17,47220030,47223477,3448,1,"4635","ENST00000570671.1",2967,"ENSG00000198336","MYL4","myosin light chain 4"
"chr17",47236775,47238373,1599,"*","chr17_47236775_47238373",-1.72837503093967,0.00189825516309772,"Distal Intergenic",17,47253827,47308126,54300,1,"3690","ENST00000696963.1",-15454,"ENSG00000259207","ITGB3","integrin subunit beta 3"
"chr17",47276496,47277261,766,"*","chr17_47276496_47277261",1.12066186937238,0.0213978523769528,"Intron (ENST00000696963.1/3690, intron 2 of 13)",17,47291053,47292171,1119,1,"3690","ENST00000573377.1",-13792,"ENSG00000259207","ITGB3","integrin subunit beta 3"
"chr17",47294213,47294738,526,"*","chr17_47294213_47294738",2.05685150444795,1.90807349652271e-06,"Intron (ENST00000696963.1/3690, intron 10 of 13)",17,47291053,47292171,1119,1,"3690","ENST00000573377.1",3160,"ENSG00000259207","ITGB3","integrin subunit beta 3"
"chr17",47305171,47306488,1318,"*","chr17_47305171_47306488",1.45511088202537,2.1728001599655e-06,"Exon (ENST00000576345.3/102724508, exon 3 of 4)",17,47291053,47292171,1119,1,"3690","ENST00000573377.1",14118,"ENSG00000259207","ITGB3","integrin subunit beta 3"
"chr17",47732905,47734411,1507,"*","chr17_47732905_47734411",-1.14435296926526,0.00298984901314431,"Promoter (<=1kb)",17,47733236,47746122,12887,1,"30009","ENST00000177694.2",0,"ENSG00000073861","TBX21","T-box transcription factor 21"
"chr17",47774904,47775737,834,"*","chr17_47774904_47775737",-2.50334150580295,0.000148032751067654,"Distal Intergenic",17,47808216,47809115,900,2,"114881","ENST00000578461.1",33378,"ENSG00000006025","OSBPL7","oxysterol binding protein like 7"
"chr17",48011224,48012673,1450,"*","chr17_48011224_48012673",-1.24245160334402,0.0113449891512223,"Promoter (<=1kb)",17,48011259,48012258,1000,1,"124904017","ENST00000691491.2",0,NA,"LOC124904017","uncharacterized LOC124904017"
"chr17",48522868,48524169,1302,"*","chr17_48522868_48524169",1.51713727395488,0.000859449957433107,"Promoter (<=1kb)",17,48521952,48522985,1034,2,"105371808","ENST00000724110.1",0,NA,"LOC105371808","uncharacterized LOC105371808"
"chr17",48552691,48553474,784,"*","chr17_48552691_48553474",1.11320971905683,0.00942996733738679,"Promoter (<=1kb)",17,48548870,48553922,5053,2,"3213","ENST00000470495.1",448,"ENSG00000120093","HOXB3","homeobox B3"
"chr17",48561129,48561723,595,"*","chr17_48561129_48561723",1.26356541687965,0.00157649305937573,"Intron (ENST00000465846.6/404266, intron 2 of 3)",17,48557262,48560333,3072,1,"100874350","ENST00000464382.2",3867,NA,"HOXB-AS2","HOXB cluster antisense RNA 2"
"chr17",49252021,49253137,1117,"*","chr17_49252021_49253137",-1.37144173478614,0.00807896382465084,"Exon (ENST00000785575.1/124871, exon 3 of 3)",17,49248269,49257751,9483,1,"124871","ENST00000785577.1",3752,"ENSG00000177369","FLJ40194","uncharacterized FLJ40194"
"chr17",49552046,49553104,1059,"*","chr17_49552046_49553104",-1.02340012357547,0.00305331748389705,"Intron (ENST00000514506.1/100288866, intron 1 of 2)",17,49543912,49574037,30126,2,"100288866","ENST00000717205.1",20933,"ENSG00000249906","NGFR-AS1","NGFR antisense RNA 1"
"chr17",49835444,49836813,1370,"*","chr17_49835444_49836813",1.19712591915979,0.0169114223325734,"Promoter (1-2kb)",17,49834239,49847644,13406,1,"729220","ENST00000717206.1",1205,NA,"FLJ45513","uncharacterized LOC729220"
"chr17",50182843,50183739,897,"*","chr17_50182843_50183739",1.11067247340145,0.00155061357431908,"Promoter (1-2kb)",17,50158332,50181252,22921,2,"105371818","ENST00000751801.1",-1591,NA,"LOC105371818","uncharacterized LOC105371818"
"chr17",50198273,50198773,501,"*","chr17_50198273_50198773",-1.05963971198969,0.0414872309080273,"Promoter (<=1kb)",17,50196520,50198702,2183,2,"1277","ENST00000495677.1",0,"ENSG00000108821","COL1A1","collagen type I alpha 1 chain"
"chr17",50308510,50309636,1127,"*","chr17_50308510_50309636",1.32262780659119,0.00014096142658676,"Distal Intergenic",17,50286780,50290245,3466,2,"103752589","ENST00000784389.1",-18265,"ENSG00000251179","TMEM92-AS1","TMEM92 antisense RNA 1"
"chr17",50331336,50331909,574,"*","chr17_50331336_50331909",-1.00958717267129,0.00328701660709046,"Distal Intergenic",17,50346126,50361185,15060,1,"64132","ENST00000017003.7",-14217,"ENSG00000015532","XYLT2","xylosyltransferase 2"
"chr17",50337949,50338489,541,"*","chr17_50337949_50338489",-2.01968442961715,8.96361200909677e-07,"Distal Intergenic",17,50346126,50361185,15060,1,"64132","ENST00000017003.7",-7637,"ENSG00000015532","XYLT2","xylosyltransferase 2"
"chr17",50618205,50619502,1298,"*","chr17_50618205_50619502",-1.58019637886431,0.00152347829675356,"3' UTR",17,50627032,50631977,4946,2,"101927253","ENST00000502435.2",12475,"ENSG00000251239","LOC101927253","uncharacterized LOC101927253"
"chr17",50640504,50641395,892,"*","chr17_50640504_50641395",-1.02824051969688,0.0126958296646806,"Promoter (1-2kb)",17,50627030,50639033,12004,2,"101927253","ENST00000746096.1",-1471,"ENSG00000251239","LOC101927253","uncharacterized LOC101927253"
"chr17",50686347,50687675,1329,"*","chr17_50686347_50687675",1.06531461501469,0.00791637351009461,"Promoter (<=1kb)",17,50687309,50691244,3936,1,"8714","ENST00000508929.1",0,"ENSG00000108846","ABCC3","ATP binding cassette subfamily C member 3"
"chr17",50817150,50818699,1550,"*","chr17_50817150_50818699",-1.26702396849062,0.00370919031168323,"Intron (ENST00000729388.1/ENST00000729388.1, intron 1 of 1)",17,50834650,50841308,6659,1,"124857","ENST00000426127.1",-15951,"ENSG00000173714","WFIKKN2","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2"
"chr17",50898871,50900267,1397,"*","chr17_50898871_50900267",-1.28120240611198,0.00700881352293678,"Intron (ENST00000523470.2/400604, intron 1 of 2)",17,50862980,50867978,4999,2,"10140","ENST00000268957.3",-30893,"ENSG00000141232","TOB1","transducer of ERBB2, 1"
"chr17",55264658,55265222,565,"*","chr17_55264658_55265222",-1.08812966497888,0.0322797330929399,"Promoter (<=1kb)",17,55264960,55325187,60228,1,"3131","ENST00000226067.10",0,"ENSG00000108924","HLF","HLF transcription factor, PAR bZIP family member"
"chr17",55674049,55674606,558,"*","chr17_55674049_55674606",-1.13495658238707,0.000207807849591874,"Intron (ENST00000847280.1/101927389, intron 2 of 2)",17,55647915,55648691,777,1,"101927389","ENST00000847298.1",26134,"ENSG00000289016","LOC101927389","uncharacterized LOC101927389"
"chr17",56440313,56441837,1525,"*","chr17_56440313_56441837",1.30655593176368,0.000118161548265665,"Exon (ENST00000635860.2/162282, exon 11 of 23)",17,56456947,56463906,6960,1,"162282","ENST00000572321.1",-15110,"ENSG00000153930","ANKFN1","ankyrin repeat and fibronectin type III domain containing 1"
"chr17",56459280,56460135,856,"*","chr17_56459280_56460135",-1.09002493182612,0.00549862879379266,"Promoter (2-3kb)",17,56456947,56463906,6960,1,"162282","ENST00000572321.1",2333,"ENSG00000153930","ANKFN1","ankyrin repeat and fibronectin type III domain containing 1"
"chr17",56694802,56695302,501,"*","chr17_56694802_56695302",2.42318361270537,5.65670625044788e-08,"Distal Intergenic",17,56791913,56795292,3380,2,"339210","ENST00000570754.5",99990,"ENSG00000214226","C17orf67","chromosome 17 open reading frame 67"
"chr17",57422426,57423219,794,"*","chr17_57422426_57423219",-1.1951077075007,0.00559719847048868,"Intron (ENST00000416426.6/124540, intron 6 of 13)",17,57406812,57627302,220491,1,"124540","ENST00000579205.5",15614,"ENSG00000153944","MSI2","musashi RNA binding protein 2"
"chr17",57473187,57474175,989,"*","chr17_57473187_57474175",1.31356061122923,0.00177167565128459,"Intron (ENST00000416426.6/124540, intron 6 of 13)",17,57487061,57633160,146100,1,"124540","ENST00000674898.1",-12886,"ENSG00000153944","MSI2","musashi RNA binding protein 2"
"chr17",57521977,57522568,592,"*","chr17_57521977_57522568",-1.18077116752483,0.0147367721741022,"Promoter (1-2kb)",17,57522248,57523597,1350,2,"101927557","ENST00000577189.1",1029,"ENSG00000266100","LOC101927557","uncharacterized LOC101927557"
"chr17",57529908,57530997,1090,"*","chr17_57529908_57530997",1.1695524488262,0.00794161944906433,"Promoter (<=1kb)",17,57529676,57596950,67275,1,"124540","ENST00000674574.1",232,"ENSG00000153944","MSI2","musashi RNA binding protein 2"
"chr17",57881039,57881567,529,"*","chr17_57881039_57881567",3.00071227491384,2.61160781609654e-10,"Intron (ENST00000577830.6/404093, intron 2 of 10)",17,57872811,57885837,13027,2,"404093","ENST00000577589.1",4270,"ENSG00000180891","CUEDC1","CUE domain containing 1"
"chr17",57898773,57899389,617,"*","chr17_57898773_57899389",1.61056576200263,3.60594035894807e-05,"Intron (ENST00000735995.1/ENST00000735995.1, intron 1 of 1)",17,57862976,57903389,40414,2,"404093","ENST00000360238.6",4000,"ENSG00000180891","CUEDC1","CUE domain containing 1"
"chr17",57950759,57951259,501,"*","chr17_57950759_57951259",-1.03181079565785,0.0319574034276133,"Intron (ENST00000577830.6/404093, intron 1 of 10)",17,57863272,57955257,91986,2,"404093","ENST00000577840.5",3998,"ENSG00000180891","CUEDC1","CUE domain containing 1"
"chr17",58506282,58507690,1409,"*","chr17_58506282_58507690",-1.0452176471895,0.00413416197870168,"Promoter (1-2kb)",17,58508322,58508876,555,2,"9110","ENST00000583966.1",1186,"ENSG00000108389","MTMR4","myotubularin related protein 4"
"chr17",58666713,58667414,702,"*","chr17_58666713_58667414",-1.18838374508154,0.020412319803333,"Intron (ENST00000349033.10/56155, intron 1 of 31)",17,58658901,58659313,413,2,"124904122","ENST00000702614.2",-7400,NA,"LOC124904122","U1 spliceosomal RNA"
"chr17",58755374,58757198,1825,"*","chr17_58755374_58757198",-1.05384565734106,0.0159445491036884,"Promoter (<=1kb)",17,58755854,58985179,229326,1,"22843","ENST00000308249.4",0,"ENSG00000175175","PPM1E","protein phosphatase, Mg2+/Mn2+ dependent 1E"
"chr17",59001387,59001941,555,"*","chr17_59001387_59001941",-1.01912035905714,0.0434594492989238,"Exon (ENST00000585287.5/4591, exon 3 of 5)",17,58982651,59012407,29757,2,"4591","ENST00000583945.5",10466,"ENSG00000108395","TRIM37","tripartite motif containing 37"
"chr17",59371996,59372786,791,"*","chr17_59371996_59372786",1.25154965989598,0.000283277482528352,"Intron (ENST00000312655.9/388403, intron 2 of 4)",17,59366083,59366154,72,1,"100616204","ENST00000584140.1",5913,"ENSG00000263857","MIR4729","microRNA 4729"
"chr17",59373459,59374311,853,"*","chr17_59373459_59374311",-1.04854790659295,0.0174907518435063,"Intron (ENST00000312655.9/388403, intron 2 of 4)",17,59366083,59366154,72,1,"100616204","ENST00000584140.1",7376,"ENSG00000263857","MIR4729","microRNA 4729"
"chr17",59422997,59423944,948,"*","chr17_59422997_59423944",-1.10222246047192,0.000780707987391384,"Promoter (1-2kb)",17,59425784,59452128,26345,1,"124904040","ENST00000771844.1",-1840,NA,"LOC124904040","uncharacterized LOC124904040"
"chr17",60248535,60249956,1422,"*","chr17_60248535_60249956",1.11462536219467,0.00879625426463155,"3' UTR",17,60179105,60256700,77596,2,"84669","ENST00000592339.5",6744,"ENSG00000170832","USP32","ubiquitin specific peptidase 32"
"chr17",60573010,60573917,908,"*","chr17_60573010_60573917",2.3772373078024,1.96500702353378e-07,"Intron (ENST00000844361.1/388406, intron 2 of 4)",17,60577175,60586590,9416,1,"388406","ENST00000844364.1",-3258,"ENSG00000267772","LINC01999","long intergenic non-protein coding RNA 1999"
"chr17",61451558,61452903,1346,"*","chr17_61451558_61452903",-1.05084778604093,0.0154444619561933,"Promoter (<=1kb)",17,61452404,61478740,26337,1,"9496","ENST00000589003.5",0,"ENSG00000121075","TBX4","T-box transcription factor 4"
"chr17",61645824,61647660,1837,"*","chr17_61645824_61647660",1.56990236800135,1.2536651784784e-05,"Intron (ENST00000849359.1/ENST00000849359.1, intron 1 of 1)",17,61590421,61591219,799,2,"342538","ENST00000521764.3",-54605,"ENSG00000253506","NACA2","nascent polypeptide associated complex subunit alpha 2"
"chr17",62017465,62018323,859,"*","chr17_62017465_62018323",1.05276241530573,0.0167526384417742,"Intron (ENST00000397786.7/9969, intron 8 of 29)",17,62010427,62030000,19574,2,"9969","ENST00000583958.1",11677,"ENSG00000108510","MED13","mediator complex subunit 13"
"chr17",62110956,62111540,585,"*","chr17_62110956_62111540",-2.76535353771629,0.0131426564821332,"Distal Intergenic",17,61942605,62065278,122674,2,"9969","ENST00000397786.7",-45678,"ENSG00000108510","MED13","mediator complex subunit 13"
"chr17",62614110,62614679,570,"*","chr17_62614110_62614679",1.31972855263782,5.00676651700009e-05,"3' UTR",17,62607387,62615455,8069,1,"11011","ENST00000682149.1",6723,"ENSG00000146872","TLK2","tousled like kinase 2"
"chr17",62723725,62725096,1372,"*","chr17_62723725_62725096",-1.12637291910904,0.0221154108482107,"Exon (ENST00000580520.5/162333, exon 3 of 6)",17,62706336,62737884,31549,1,"105371855","ENST00000663932.1",17389,"ENSG00000265702","MARCHF10-AS1","MARCHF10 antisense RNA 1"
"chr17",62925223,62925851,629,"*","chr17_62925223_62925851",-1.27369900593048,0.00132109310133737,"Intron (ENST00000650312.1/ENST00000650312.1, intron 4 of 5)",17,62944215,62944312,98,1,"693218","ENST00000384821.1",-18364,"ENSG00000207552","MIR633","microRNA 633"
"chr17",63024052,63025172,1121,"*","chr17_63024052_63025172",2.10576525080651,5.28677242343678e-06,"Intron (ENST00000689528.1/26115, intron 2 of 27)",17,63009560,63422356,412797,1,"26115","ENST00000389520.8",14492,"ENSG00000170921","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"chr17",63171419,63172457,1039,"*","chr17_63171419_63172457",1.38731081204783,0.000733906586428099,"Intron (ENST00000689528.1/26115, intron 5 of 27)",17,63193994,63424138,230145,1,"26115","ENST00000583356.5",-21537,"ENSG00000170921","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"chr17",63178401,63179054,654,"*","chr17_63178401_63179054",1.30124258077772,0.00888515584834577,"Intron (ENST00000689528.1/26115, intron 5 of 27)",17,63193994,63424138,230145,1,"26115","ENST00000583356.5",-14940,"ENSG00000170921","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"chr17",63398768,63400340,1573,"*","chr17_63398768_63400340",1.00427446878982,0.00896347373268073,"3' UTR",17,63395743,63399286,3544,1,"26115","ENST00000583016.1",3025,"ENSG00000170921","TANC2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2"
"chr17",64456927,64457689,763,"*","chr17_64456927_64457689",2.21490061106229,2.2408491344912e-09,"Exon (ENST00000615220.4/284021, exon 4 of 9)",17,64449169,64467617,18449,1,"284021","ENST00000616498.4",7758,"ENSG00000271605","MILR1","mast cell immunoglobulin like receptor 1"
"chr17",64517582,64518392,811,"*","chr17_64517582_64518392",2.34846542309835,2.58851816244246e-06,"Promoter (<=1kb)",17,64519321,64525834,6514,1,"90799","ENST00000577960.1",-929,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64531670,64532740,1071,"*","chr17_64531670_64532740",1.71414251170681,7.83123012179805e-10,"Promoter (<=1kb)",17,64532701,64534643,1943,1,"90799","ENST00000582698.5",0,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64532892,64534660,1769,"*","chr17_64532892_64534660",1.15355043529898,9.05551298661162e-06,"Promoter (<=1kb)",17,64532988,64537951,4964,1,"90799","ENST00000580285.1",0,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64539374,64540761,1388,"*","chr17_64539374_64540761",1.36821211322423,1.2343682900329e-07,"Promoter (2-3kb)",17,64536859,64537946,1088,1,"90799","ENST00000581980.1",2515,"ENSG00000258890","CEP95","centrosomal protein 95"
"chr17",64566430,64567331,902,"*","chr17_64566430_64567331",1.40280031617631,0.000439797763314371,"Intron (ENST00000262435.14/64750, intron 10 of 18)",17,64557641,64563165,5525,2,"64750","ENST00000580072.5",-3265,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64577565,64578322,758,"*","chr17_64577565_64578322",1.89367857162689,3.13414648103358e-05,"Intron (ENST00000262435.14/64750, intron 9 of 18)",17,64557641,64563165,5525,2,"64750","ENST00000580072.5",-14400,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64580285,64581371,1087,"*","chr17_64580285_64581371",1.1556507641563,0.0127697434787087,"3' UTR",17,64593015,64598445,5431,2,"64750","ENST00000580246.1",17074,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64588918,64590676,1759,"*","chr17_64588918_64590676",1.03423757007078,0.00885514054693639,"Intron (ENST00000262435.14/64750, intron 5 of 18)",17,64593015,64598445,5431,2,"64750","ENST00000580246.1",7769,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64614248,64615587,1340,"*","chr17_64614248_64615587",1.00252775794919,0.00459993011738108,"Intron (ENST00000262435.14/64750, intron 1 of 18)",17,64593015,64598445,5431,2,"64750","ENST00000580246.1",-15803,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64635606,64636504,899,"*","chr17_64635606_64636504",1.24064781780081,4.14430740309301e-05,"Intron (ENST00000262435.14/64750, intron 1 of 18)",17,64560840,64660862,100023,2,"64750","ENST00000578200.1",24358,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64694131,64694698,568,"*","chr17_64694131_64694698",-1.1323106445219,0.0220312179209901,"Distal Intergenic",17,64542282,64662307,120026,2,"64750","ENST00000262435.14",-31824,"ENSG00000108854","SMURF2","SMAD specific E3 ubiquitin protein ligase 2"
"chr17",64988809,64989518,710,"*","chr17_64988809_64989518",-1.35660451318126,0.00495510777601652,"Distal Intergenic",17,64996087,64996471,385,2,"124904044","ENST00000725499.1",6953,NA,"LOC124904044","uncharacterized LOC124904044"
"chr17",65099829,65101027,1199,"*","chr17_65099829_65101027",-1.07495108569785,0.000109562969454416,"Promoter (<=1kb)",17,65100812,65113130,12319,1,"100507002","ENST00000638125.1",0,NA,"LOC100507002","uncharacterized LOC100507002"
"chr17",65179017,65179743,727,"*","chr17_65179017_65179743",-1.55449225505859,0.00587540587904586,"Intron (ENST00000635833.1/8787, intron 9 of 18)",17,65188704,65227692,38989,1,"8787","ENST00000577595.1",-8961,"ENSG00000108370","RGS9","regulator of G protein signaling 9"
"chr17",65183682,65184261,580,"*","chr17_65183682_65184261",1.11807729451654,0.0126673797820769,"Intron (ENST00000635833.1/8787, intron 9 of 18)",17,65188704,65227692,38989,1,"8787","ENST00000577595.1",-4443,"ENSG00000108370","RGS9","regulator of G protein signaling 9"
"chr17",65334055,65334801,747,"*","chr17_65334055_65334801",-1.1276084661594,0.0113971405779176,"Distal Intergenic",17,65457541,65458408,868,1,"105827617","ENST00000579474.1",-122740,"ENSG00000263520","LINC02563","long intergenic non-protein coding RNA 2563"
"chr17",65514001,65514946,946,"*","chr17_65514001_65514946",-1.45084061304415,0.00634331655958477,"Exon (ENST00000813148.1/ENST00000813148.1, exon 1 of 2)",17,65533951,65536682,2732,2,"8313","ENST00000578251.1",21736,"ENSG00000168646","AXIN2","axin 2"
"chr17",65850404,65850944,541,"*","chr17_65850404_65850944",-1.06136927623302,0.0133936426483822,"Intron (ENST00000535342.7/201134, intron 21 of 26)",17,65688230,65873648,185419,2,"201134","ENST00000580482.5",22704,"ENSG00000154240","CEP112","centrosomal protein 112"
"chr17",66223036,66224225,1190,"*","chr17_66223036_66224225",-1.02184147770945,0.0104547296909541,"Promoter (2-3kb)",17,66212039,66220630,8592,2,"350","ENST00000585162.1",-2406,"ENSG00000091583","APOH","apolipoprotein H"
"chr17",66421858,66422676,819,"*","chr17_66421858_66422676",1.19866324176294,0.00448201312754232,"Intron (ENST00000413366.8/5578, intron 2 of 16)",17,66398069,66416854,18786,2,"101928001","ENST00000584715.5",-5004,NA,"PRKCA-AS1","PRKCA antisense RNA 1"
"chr17",66542814,66543628,815,"*","chr17_66542814_66543628",1.48518145259525,1.81364955402354e-05,"Intron (ENST00000413366.8/5578, intron 3 of 16)",17,66398069,66416854,18786,2,"101928001","ENST00000584715.5",-125960,NA,"PRKCA-AS1","PRKCA antisense RNA 1"
"chr17",66578763,66579498,736,"*","chr17_66578763_66579498",-1.88981732897789,0.000397932206099696,"Intron (ENST00000413366.8/5578, intron 3 of 16)",17,66398069,66416854,18786,2,"101928001","ENST00000584715.5",-161909,NA,"PRKCA-AS1","PRKCA antisense RNA 1"
"chr17",66691586,66692403,818,"*","chr17_66691586_66692403",-1.16500775027722,0.0108083219110128,"Intron (ENST00000413366.8/5578, intron 8 of 16)",17,66787072,66787168,97,1,"693219","ENST00000385208.1",-94669,"ENSG00000207943","MIR634","microRNA 634"
"chr17",67136345,67137526,1182,"*","chr17_67136345_67137526",1.03572092085129,0.00777423505207652,"Intron (ENST00000358691.10/9931, intron 22 of 32)",17,67176321,67188361,12041,2,"9931","ENST00000578938.1",50835,"ENSG00000198265","HELZ","helicase with zinc finger"
"chr17",67240382,67241219,838,"*","chr17_67240382_67241219",1.31000304161341,0.0142442490402359,"Promoter (<=1kb)",17,67218608,67239800,21193,2,"9931","ENST00000579861.1",-582,"ENSG00000198265","HELZ","helicase with zinc finger"
"chr17",67326324,67326915,592,"*","chr17_67326324_67326915",-1.73253415957878,0.000518304851420427,"Distal Intergenic",17,67340975,67342484,1510,2,"5718","ENST00000577724.1",15569,"ENSG00000197170","PSMD12","proteasome 26S subunit, non-ATPase 12"
