"seqnames","start","end","width","strand","peak_id","log2FoldChange","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr17",10228738,10229647,910,"*","chr17_10228738_10229647",-1.37036919471578,0.00614824438787995,"Distal Intergenic",17,9910606,10198606,288001,2,"8522","ENST00000432992.7",-30132,"ENSG00000007237","GAS7","growth arrest specific 7"
"chr17",10266077,10266988,912,"*","chr17_10266077_10266988",-1.3144401673206,0.0397465125286674,"Distal Intergenic",17,10291816,10341458,49643,1,"107985004","ENST00000762682.1",-24828,NA,"LOC107985004","uncharacterized LOC107985004"
"chr17",10668648,10669353,706,"*","chr17_10668648_10669353",1.0741798570036,0.0424871411548201,"Intron (ENST00000584139.2/100128560, intron 7 of 8)",17,10652273,10657309,5037,2,"4621","ENST00000582580.1",-11339,"ENSG00000109063","MYH3","myosin heavy chain 3"
"chr17",12070490,12071102,613,"*","chr17_12070490_12071102",2.22056947023063,5.40251901117968e-05,"Promoter (<=1kb)",17,12069756,12125350,55595,1,"6416","ENST00000579089.5",734,"ENSG00000065559","MAP2K4","mitogen-activated protein kinase kinase 4"
"chr17",12107035,12108382,1348,"*","chr17_12107035_12108382",1.38644868107671,0.00678813153783777,"3' UTR",17,12113040,12129282,16243,1,"6416","ENST00000585076.1",-4658,"ENSG00000065559","MAP2K4","mitogen-activated protein kinase kinase 4"
"chr17",12522615,12523406,792,"*","chr17_12522615_12523406",1.18651402164697,2.0944677904269e-07,"Distal Intergenic",17,12549528,12559497,9970,1,"284034","ENST00000722116.1",-26122,"ENSG00000179136","LINC00670","long intergenic non-protein coding RNA 670"
"chr17",13152591,13153580,990,"*","chr17_13152591_13153580",1.39134626754951,6.80882330400225e-05,"Intron (ENST00000835221.1/ENST00000835221.1, intron 2 of 3)",17,13011693,13018065,6373,2,"60528","ENST00000583371.5",-134526,"ENSG00000006744","ELAC2","elaC ribonuclease Z 2"
"chr17",14358992,14360161,1170,"*","chr17_14358992_14360161",-1.13376814728261,0.0370816807998378,"Distal Intergenic",17,14374062,14421203,47142,1,"107985080","ENST00000822029.1",-13901,NA,"LOC107985080","uncharacterized LOC107985080"
"chr17",14747100,14747944,845,"*","chr17_14747100_14747944",-1.23728558108711,0.00418496473334783,"Distal Intergenic",17,14796632,14802275,5644,2,"105371545","ENST00000720297.1",54331,NA,"LOC105371545","uncharacterized LOC105371545"
"chr17",14902244,14902746,503,"*","chr17_14902244_14902746",-2.51435858367382,0.000359822747087213,"Intron (ENST00000660966.1/107984977, intron 3 of 4)",17,14834608,14956324,121717,1,"107984977","ENST00000754172.1",67636,"ENSG00000238212","LINC02096","long intergenic non-protein coding RNA 2096"
"chr17",14985466,14986650,1185,"*","chr17_14985466_14986650",-1.08452094323837,0.0159400680751877,"Distal Intergenic",17,15030975,15031957,983,1,"94150","ENST00000568256.1",-44325,"ENSG00000259944","CDRT7","CMT1A duplicated region transcript 7"
"chr17",15106244,15107013,770,"*","chr17_15106244_15107013",1.07335797782767,0.0152567059021682,"Promoter (<=1kb)",17,15104979,15106187,1209,2,"94151","ENST00000579752.2",-57,"ENSG00000265163","CDRT8","CMT1A duplicated region transcript 8"
"chr17",15289170,15290238,1069,"*","chr17_15289170_15290238",-1.33148120653896,0.00317497553910419,"Promoter (1-2kb)",17,15288125,15307998,19874,1,"124903932","ENST00000833035.1",1045,NA,"LOC124903932","uncharacterized LOC124903932"
"chr17",15298089,15298661,573,"*","chr17_15298089_15298661",-1.04372900243394,0.0234901186784632,"Intron (ENST00000833034.1/124903931, intron 2 of 2)",17,15303811,15307001,3191,2,"64518","ENST00000462175.5",8340,"ENSG00000125409","TEKT3","tektin 3"
"chr17",15432909,15434863,1955,"*","chr17_15432909_15434863",1.38066496582415,1.5747819722735e-05,"Distal Intergenic",17,15437732,15452620,14889,2,"284040","ENST00000519354.1",17757,"ENSG00000239704","CDRT4","CMT1A duplicated region transcript 4"
"chr17",15914405,15915252,848,"*","chr17_15914405_15915252",-1.30445013685649,0.000107172162828338,"Exon (ENST00000785009.1/ENST00000785009.1, exon 1 of 2)",17,15945130,15975746,30617,1,"136","ENST00000304222.3",-29878,"ENSG00000170425","ADORA2B","adenosine A2b receptor"
"chr17",15980909,15982335,1427,"*","chr17_15980909_15982335",-1.29577062148005,0.00176383444235245,"Promoter (<=1kb)",17,15976569,15980367,3799,2,"125150","ENST00000497434.6",-542,"ENSG00000214941","ZSWIM7","zinc finger SWIM-type containing 7"
"chr17",16040680,16041374,695,"*","chr17_16040680_16041374",1.61732119457727,0.0104190987577735,"Promoter (<=1kb)",17,16032433,16040659,8227,2,"9611","ENST00000582565.1",-21,"ENSG00000141027","NCOR1","nuclear receptor corepressor 1"
"chr17",16106190,16106988,799,"*","chr17_16106190_16106988",-1.14930427515991,0.0225838536164895,"Intron (ENST00000704743.1/9611, intron 6 of 33)",17,16101718,16122635,20918,2,"9611","ENST00000583226.1",15647,"ENSG00000141027","NCOR1","nuclear receptor corepressor 1"
"chr17",16150166,16150892,727,"*","chr17_16150166_16150892",1.20209016109367,0.000814802113496385,"Intron (ENST00000436068.2/9611, intron 8 of 46)",17,16029065,16137542,108478,2,"9611","ENST00000704743.1",-12624,"ENSG00000141027","NCOR1","nuclear receptor corepressor 1"
"chr17",16385071,16385989,919,"*","chr17_16385071_16385989",1.07393026650688,0.0261764466988138,"Distal Intergenic",17,16381465,16382742,1278,1,"7314","ENST00000614404.1",3606,"ENSG00000170315","UBB","ubiquitin B"
"chr17",16977820,16978382,563,"*","chr17_16977820_16978382",1.36148123228944,0.00978612524306431,"Promoter (2-3kb)",17,16975999,16981353,5355,2,"284191","ENST00000428142.1",2971,"ENSG00000230709","LOC284191","uncharacterized LOC284191"
"chr17",17027997,17028845,849,"*","chr17_17027997_17028845",1.01024813918983,0.0188504404872481,"Exon (ENST00000731891.1/ENST00000731891.1, exon 1 of 3)",17,17033429,17042293,8865,2,"124903938","ENST00000731779.1",13448,NA,"LOC124903938","uncharacterized LOC124903938"
"chr17",17067223,17067790,568,"*","chr17_17067223_17067790",1.55451119999854,0.0335938839973645,"Intron (ENST00000651222.2/23164, intron 1 of 23)",17,17042849,17185560,142712,1,"23164","ENST00000341712.8",24374,"ENSG00000133030","MPRIP","myosin phosphatase Rho interacting protein"
"chr17",17096064,17097002,939,"*","chr17_17096064_17097002",1.32692841955314,0.0398689273071924,"Exon (ENST00000395807.2/23164, exon 4 of 4)",17,17131617,17138419,6803,1,"23164","ENST00000584936.2",-34615,"ENSG00000133030","MPRIP","myosin phosphatase Rho interacting protein"
"chr17",17484487,17485068,582,"*","chr17_17484487_17485068",-1.29435544141283,0.0249794490336296,"Exon (ENST00000624097.1/ENST00000624097.1, exon 1 of 1)",17,17477025,17491471,14447,1,"55090","ENST00000581315.1",7462,"ENSG00000141026","MED9","mediator complex subunit 9"
"chr17",17877461,17878287,827,"*","chr17_17877461_17878287",1.69018295399615,7.46995528646165e-05,"Intron (ENST00000581396.6/146691, intron 6 of 13)",17,17846825,17872064,25240,2,"146691","ENST00000478943.5",-5397,"ENSG00000175662","TOM1L2","target of myb1 like 2 membrane trafficking protein"
"chr17",17906401,17907727,1327,"*","chr17_17906401_17907727",1.63450006235421,0.0130598774818298,"5' UTR",17,17846825,17872064,25240,2,"146691","ENST00000478943.5",-34337,"ENSG00000175662","TOM1L2","target of myb1 like 2 membrane trafficking protein"
"chr17",17942607,17944100,1494,"*","chr17_17942607_17944100",1.16497361648275,0.00689619044016072,"Intron (ENST00000581396.6/146691, intron 1 of 13)",17,17846849,17972397,125549,2,"146691","ENST00000318094.14",28297,"ENSG00000175662","TOM1L2","target of myb1 like 2 membrane trafficking protein"
"chr17",18966819,18967749,931,"*","chr17_18966819_18967749",1.02204301776189,0.0117972780873562,"Intron (ENST00000317977.10/125206, intron 5 of 14)",17,18976931,18977888,958,2,"644815","ENST00000580115.1",10139,"ENSG00000188522","FAM83G","family with sequence similarity 83 member G"
"chr17",19309587,19310130,544,"*","chr17_19309587_19310130",-1.33183822866315,0.0159083618364724,"Promoter (<=1kb)",17,19309974,19330676,20703,1,"22905","ENST00000572627.6",0,"ENSG00000072134","EPN2","epsin 2"
"chr17",19397427,19399017,1591,"*","chr17_19397427_19399017",-1.32609620870914,0.00812932521773869,"Distal Intergenic",17,19384415,19387190,2776,2,"4239","ENST00000571210.1",-10237,"ENSG00000166482","MFAP4","microfibril associated protein 4"
"chr17",19940643,19941526,884,"*","chr17_19940643_19941526",3.07442093210362,4.57603488336749e-09,"3' UTR",17,19936002,19947475,11474,2,"11216","ENST00000460046.2",5949,"ENSG00000108599","AKAP10","A-kinase anchoring protein 10"
"chr17",20172457,20174157,1701,"*","chr17_20172457_20174157",2.0231099862772,2.63057513311029e-06,"Intron (ENST00000676570.1/92521, intron 3 of 7)",17,20156089,20237179,81091,1,"92521","ENST00000395525.7",16368,"ENSG00000128487","SPECC1","sperm antigen with calponin homology and coiled-coil domains 1"
"chr17",20223759,20224564,806,"*","chr17_20223759_20224564",1.50318687183172,0.00466986098738897,"Intron (ENST00000676570.1/92521, intron 4 of 7)",17,20205796,20237148,31353,1,"92521","ENST00000584527.1",17963,"ENSG00000128487","SPECC1","sperm antigen with calponin homology and coiled-coil domains 1"
"chr17",21252219,21253827,1609,"*","chr17_21252219_21253827",-1.58863304934397,3.95813795355631e-06,"Promoter (<=1kb)",17,21238870,21253410,14541,2,"256302","ENST00000611551.1",0,"ENSG00000274180","NATD1","N-acetyltransferase domain containing 1"
"chr17",21510866,21512071,1206,"*","chr17_21510866_21512071",-1.1815621499235,0.00220642380486797,"Exon (ENST00000657905.1/339263, exon 4 of 4)",17,21519514,21521269,1756,1,"105371589","ENST00000584594.1",-7443,NA,"LOC105371589","uncharacterized LOC105371589"
"chr17",27315305,27315838,534,"*","chr17_27315305_27315838",1.36941325490793,0.00729891053307339,"3' UTR",17,27303320,27310172,6853,1,"26118","ENST00000583096.1",11985,"ENSG00000109046","WSB1","WD repeat and SOCS box containing 1"
"chr17",27376566,27377364,799,"*","chr17_27376566_27377364",-1.09306177064648,0.00976443567150447,"Intron (ENST00000728376.1/ENST00000728376.1, intron 2 of 2)",17,27340003,27353931,13929,2,"124903958","ENST00000728378.1",-22635,NA,"LOC124903958","uncharacterized LOC124903958"
"chr17",27532267,27532860,594,"*","chr17_27532267_27532860",-1.23016665232257,0.00219695926676813,"Intron (ENST00000644974.2/8844, intron 1 of 20)",17,27560317,27579878,19562,1,"8844","ENST00000398985.1",-27457,"ENSG00000141068","KSR1","kinase suppressor of ras 1"
"chr17",27860964,27861815,852,"*","chr17_27860964_27861815",-1.51316226907717,0.0155396244019806,"Intron (ENST00000582441.1/201229, intron 3 of 4)",17,27882612,27883297,686,2,"201229","ENST00000508816.1",21482,"ENSG00000232859","LYRM9","LYR motif containing 9"
"chr17",27888941,27889478,538,"*","chr17_27888941_27889478",1.82146762352676,0.014742309089324,"Promoter (2-3kb)",17,27878314,27892321,14008,2,"201229","ENST00000379103.7",2843,"ENSG00000232859","LYRM9","LYR motif containing 9"
"chr17",29158269,29159244,976,"*","chr17_29158269_29159244",1.10485040491928,0.00509739085928468,"Intron (ENST00000527372.7/399687, intron 2 of 41)",17,29133761,29165481,31721,2,"399687","ENST00000590565.1",6237,"ENSG00000196535","MYO18A","myosin XVIIIA"
"chr17",29341648,29342182,535,"*","chr17_29341648_29342182",-1.55001727333241,0.0147634835426702,"Intron (ENST00000819963.1/ENST00000819963.1, intron 1 of 1)",17,29255839,29294148,38310,2,"57532","ENST00000225388.9",-47500,"ENSG00000108256","NUFIP2","nuclear FMR1 interacting protein 2"
"chr17",29494187,29495475,1289,"*","chr17_29494187_29495475",1.11421683920925,0.00491678707841368,"Intron (ENST00000261716.8/57551, intron 10 of 19)",17,29480071,29514997,34927,1,"57551","ENST00000577583.1",14116,"ENSG00000160551","TAOK1","TAO kinase 1"
"chr17",29918886,29919894,1009,"*","chr17_29918886_29919894",1.68893651782441,1.9808728896974e-05,"Intron (ENST00000269033.7/85464, intron 1 of 14)",17,29929200,29969078,39879,1,"374786","ENST00000448319.5",-9306,"ENSG00000176927","EFCAB5","EF-hand calcium binding domain 5"
"chr17",30323685,30325184,1500,"*","chr17_30323685_30325184",-1.50242785346261,0.00750333393363924,"Exon (ENST00000328886.5/388364, exon 4 of 7)",17,30316333,30334057,17725,2,"388364","ENST00000328886.5",8873,"ENSG00000182271","TMIGD1","transmembrane and immunoglobulin domain containing 1"
"chr17",30344187,30346190,2004,"*","chr17_30344187_30346190",-1.05105931044363,0.0127001611262651,"Exon (ENST00000384403.1/ENST00000384403.1, exon 1 of 1)",17,30316333,30334059,17727,2,"388364","ENST00000538566.6",-10128,"ENSG00000182271","TMIGD1","transmembrane and immunoglobulin domain containing 1"
"chr17",30961114,30961644,531,"*","chr17_30961114_30961644",-1.95238008232496,0.00475027870054535,"Distal Intergenic",17,30954254,30959945,5692,1,"55803","ENST00000470962.2",6860,"ENSG00000184060","ADAP2","ArfGAP with dual PH domains 2"
"chr17",31171325,31172194,870,"*","chr17_31171325_31172194",2.14154886443993,4.99216289139256e-07,"Intron (ENST00000487476.5/4763, intron 5 of 13)",17,31181421,31222216,40796,1,"4763","ENST00000686189.1",-9227,"ENSG00000196712","NF1","neurofibromin 1"
"chr17",31215596,31216461,866,"*","chr17_31215596_31216461",1.14208976833331,0.0104987441883222,"Intron (ENST00000487476.5/4763, intron 13 of 13)",17,31225083,31331904,106822,1,"4763","ENST00000493220.5",-8622,"ENSG00000196712","NF1","neurofibromin 1"
"chr17",31627430,31628394,965,"*","chr17_31627430_31628394",1.77777379963423,8.27077137963549e-12,"Intron (ENST00000578650.1/ENST00000578650.1, intron 3 of 3)",17,31604465,31606142,1678,2,"124903975","ENST00000840078.1",-21288,NA,"LOC124903975","uncharacterized LOC124903975"
"chr17",31678398,31678984,587,"*","chr17_31678398_31678984",-1.29026428005659,0.0173695573280566,"Distal Intergenic",17,31604465,31606142,1678,2,"124903975","ENST00000840078.1",-72256,NA,"LOC124903975","uncharacterized LOC124903975"
"chr17",31919739,31920344,606,"*","chr17_31919739_31920344",1.29205138276293,0.00614243390835785,"Distal Intergenic",17,31937007,32001038,64032,1,"23512","ENST00000322652.10",-16663,"ENSG00000178691","SUZ12","SUZ12 polycomb repressive complex 2 subunit"
"chr17",32877987,32878643,657,"*","chr17_32877987_32878643",-1.58936880987934,0.00745687449777903,"Promoter (<=1kb)",17,32878023,32906587,28565,1,"102724715","ENST00000444464.2",0,"ENSG00000236377","MYO1D-DT","MYO1D divergent transcript"
"chr17",32880654,32881403,750,"*","chr17_32880654_32881403",-1.59372605158672,0.00452196912456846,"Promoter (2-3kb)",17,32878023,32906587,28565,1,"102724715","ENST00000444464.2",2631,"ENSG00000236377","MYO1D-DT","MYO1D divergent transcript"
"chr17",32893729,32894777,1049,"*","chr17_32893729_32894777",-2.10194830026443,0.00146906411320502,"Promoter (<=1kb)",17,32895433,32906586,11154,1,"124188214","ENST00000704639.1",-656,"ENSG00000290320","H2BN1","H2B.N variant histone 1"
"chr17",33209593,33211155,1563,"*","chr17_33209593_33211155",-1.53536304983086,0.0354647878174582,"Intron (ENST00000225823.7/40, intron 1 of 9)",17,33111941,33291107,179167,2,"40","ENST00000579816.1",79952,"ENSG00000108684","ASIC2","acid sensing ion channel subunit 2"
"chr17",33291223,33293587,2365,"*","chr17_33291223_33293587",-2.12384625473141,2.0693960959144e-10,"Promoter (<=1kb)",17,33013087,33293295,280209,2,"40","ENST00000225823.7",0,"ENSG00000108684","ASIC2","acid sensing ion channel subunit 2"
"chr17",34098557,34099154,598,"*","chr17_34098557_34099154",-1.84859610216935,0.000133439444329815,"Intron (ENST00000359872.6/40, intron 1 of 9)",17,33931132,34079100,147969,2,"107985038","ENST00000637478.1",-19457,NA,"LOC107985038","uncharacterized LOC107985038"
"chr17",34218724,34219246,523,"*","chr17_34218724_34219246",-4.23100583134151,2.8952382945364e-05,"Exon (ENST00000776537.1/ENST00000776537.1, exon 3 of 3)",17,34169372,34196211,26840,2,"101927239","ENST00000580792.2",-22513,"ENSG00000261156","LINC01989","long intergenic non-protein coding RNA 1989"
"chr17",34269892,34270422,531,"*","chr17_34269892_34270422",-1.14473420306423,0.0260157568773049,"Promoter (<=1kb)",17,34270221,34272242,2022,1,"6354","ENST00000378569.2",0,"ENSG00000108688","CCL7","C-C motif chemokine ligand 7"
"chr17",34361409,34362005,597,"*","chr17_34361409_34362005",-1.0592291170135,0.0357261120942667,"Promoter (1-2kb)",17,34360328,34363233,2906,2,"6346","ENST00000225842.4",1228,"ENSG00000108702","CCL1","C-C motif chemokine ligand 1"
"chr17",34382557,34383405,849,"*","chr17_34382557_34383405",-1.19613509636681,0.0117249557332116,"Distal Intergenic",17,34360328,34363233,2906,2,"6346","ENST00000225842.4",-19324,"ENSG00000108702","CCL1","C-C motif chemokine ligand 1"
"chr17",34588205,34588724,520,"*","chr17_34588205_34588724",-1.65070860127029,0.0113153561050185,"Intron (ENST00000321639.7/124842, intron 1 of 9)",17,34579582,34639318,59737,1,"124842","ENST00000631683.2",8623,"ENSG00000181291","TMEM132E","transmembrane protein 132E"
"chr17",34720663,34721712,1050,"*","chr17_34720663_34721712",-1.20688544054817,0.00362475693162513,"Distal Intergenic",17,34635793,34637506,1714,1,"124842","ENST00000577271.1",84870,"ENSG00000181291","TMEM132E","transmembrane protein 132E"
"chr17",36088711,36089553,843,"*","chr17_36088711_36089553",-1.73635092494587,0.00835844287574819,"Promoter (<=1kb)",17,36088256,36090143,1888,2,"6348","ENST00000613922.2",590,"ENSG00000277632","CCL3","C-C motif chemokine ligand 3"
"chr17",36089890,36090847,958,"*","chr17_36089890_36090847",-2.02488989679074,7.07279069637668e-10,"Promoter (<=1kb)",17,36088256,36090143,1888,2,"6348","ENST00000613922.2",0,"ENSG00000277632","CCL3","C-C motif chemokine ligand 3"
"chr17",36196680,36197222,543,"*","chr17_36196680_36197222",-2.30152485293849,3.47308087085838e-05,"Promoter (<=1kb)",17,36194869,36196747,1879,2,"414062","ENST00000612839.1",0,"ENSG00000276085","CCL3L3","C-C motif chemokine ligand 3 like 3"
"chr17",37493274,37493934,661,"*","chr17_37493274_37493934",1.10794753516353,0.0001164651889168,"Promoter (1-2kb)",17,37491464,37513487,22024,1,"11072","ENST00000613659.1",1810,"ENSG00000276023","DUSP14","dual specificity phosphatase 14"
"chr17",37518841,37520150,1310,"*","chr17_37518841_37520150",1.18225588318475,0.0152224522504201,"3' UTR",17,37509879,37513501,3623,1,"11072","ENST00000614411.1",8962,"ENSG00000276023","DUSP14","dual specificity phosphatase 14"
"chr17",38447986,38448806,821,"*","chr17_38447986_38448806",-1.03569229503515,0.0270788074230652,"Promoter (2-3kb)",17,38451056,38451688,633,2,"101929494","ENST00000615582.1",2882,"ENSG00000276170","LOC101929494","uncharacterized LOC101929494"
"chr17",38469896,38470428,533,"*","chr17_38469896_38470428",-1.12932581038678,0.0140420943939685,"Promoter (<=1kb)",17,38450394,38469919,19526,2,"101929494","ENST00000811636.1",0,"ENSG00000276170","LOC101929494","uncharacterized LOC101929494"
"chr17",38471186,38471748,563,"*","chr17_38471186_38471748",-1.37095637814928,0.0142518438171061,"Promoter (<=1kb)",17,38471939,38482558,10620,1,"57636","ENST00000616909.1",-191,"ENSG00000275832","ARHGAP23","Rho GTPase activating protein 23"
"chr17",38700246,38703068,2823,"*","chr17_38700246_38703068",-1.10223215092536,5.39785433085272e-07,"Promoter (<=1kb)",17,38702262,38702331,70,2,"100616203","ENST00000612893.1",0,"ENSG00000275238","MIR4734","microRNA 4734"
"chr17",38906143,38907280,1138,"*","chr17_38906143_38907280",-1.05792265544964,0.0296330174468111,"Intron (ENST00000433206.6/3927, intron 3 of 5)",17,38914397,38916837,2441,1,"3927","ENST00000579123.1",-7117,"ENSG00000002834","LASP1","LIM and SH3 protein 1"
"chr17",38958293,38959221,929,"*","chr17_38958293_38959221",2.39059477730518,1.26074738563381e-09,"Intron (ENST00000378079.3/494188, intron 3 of 10)",17,38936432,38967403,30972,2,"494188","ENST00000378079.3",8182,"ENSG00000204952","FBXO47","F-box protein 47"
"chr17",39001599,39002817,1219,"*","chr17_39001599_39002817",-2.13243157653412,1.08359495091012e-07,"Distal Intergenic",17,39009064,39009901,838,2,"105371767","ENST00000735520.1",7084,"ENSG00000266013","LOC105371767","uncharacterized LOC105371767"
"chr17",39016683,39017269,587,"*","chr17_39016683_39017269",-1.23375933578695,0.0451179062255153,"Promoter (2-3kb)",17,39009361,39014620,5260,2,"105371767","ENST00000717162.1",-2063,"ENSG00000266013","LOC105371767","uncharacterized LOC105371767"
"chr17",39103953,39104759,807,"*","chr17_39103953_39104759",1.25026957039733,0.000451605235846532,"Promoter (2-3kb)",17,39096868,39107468,10601,2,"57125","ENST00000444435.1",2709,"ENSG00000161381","PLXDC1","plexin domain containing 1"
"chr17",40014604,40016457,1854,"*","chr17_40014604_40016457",-1.99848294291937,7.64961907619044e-11,"Promoter (<=1kb)",17,39986405,40014718,28314,2,"124904000","ENST00000801108.1",0,NA,"LOC124904000","uncharacterized LOC124904000"
"chr17",40091619,40092491,873,"*","chr17_40091619_40092491",1.30803244057422,0.00622925343464343,"3' UTR",17,40084434,40087001,2568,1,"7067","ENST00000577637.1",7185,"ENSG00000126351","THRA","thyroid hormone receptor alpha"
"chr17",40352560,40353382,823,"*","chr17_40352560_40353382",-1.28555570823022,0.0272867502267719,"Promoter (1-2kb)",17,40351387,40356213,4827,1,"5914","ENST00000420042.1",1173,"ENSG00000131759","RARA","retinoic acid receptor alpha"
"chr17",40511558,40512917,1360,"*","chr17_40511558_40512917",1.19823887838943,0.0145217196484385,"Exon (ENST00000756465.1/ENST00000756465.1, exon 2 of 2)",17,40516699,40532003,15305,1,"105371773","ENST00000835158.1",-3782,"ENSG00000266088","LOC105371773","uncharacterized LOC105371773"
"chr17",41415334,41416929,1596,"*","chr17_41415334_41416929",2.10279315768631,1.26074738563381e-09,"Intron (ENST00000731575.1/ENST00000731575.1, intron 1 of 1)",17,41420547,41424585,4039,2,"8688","ENST00000225550.4",7656,"ENSG00000108417","KRT37","keratin 37"
"chr17",41692416,41693129,714,"*","chr17_41692416_41693129",1.01139617130544,0.00867415951412632,"Promoter (2-3kb)",17,41689903,41690620,718,1,"10209","ENST00000586699.1",2513,"ENSG00000173812","EIF1","eukaryotic translation initiation factor 1"
"chr17",42107609,42108151,543,"*","chr17_42107609_42108151",-1.463316425562,0.0049869026218346,"Promoter (<=1kb)",17,42103608,42107848,4241,2,"79132","ENST00000590637.1",0,"ENSG00000108771","DHX58","DExH-box helicase 58"
"chr17",42469006,42469860,855,"*","chr17_42469006_42469860",1.17153197626069,0.00827296332001979,"Promoter (<=1kb)",17,42470182,42480965,10784,1,"535","ENST00000587375.1",-322,"ENSG00000033627","ATP6V0A1","ATPase H+ transporting V0 subunit a1"
"chr17",42525171,42525723,553,"*","chr17_42525171_42525723",2.27712852020224,9.39708451168448e-08,"Distal Intergenic",17,42520383,42521785,1403,1,"535","ENST00000587299.1",4788,"ENSG00000033627","ATP6V0A1","ATPase H+ transporting V0 subunit a1"
"chr17",42968822,42969728,907,"*","chr17_42968822_42969728",-1.02838954925013,0.0131552822353183,"Promoter (2-3kb)",17,42969041,42972154,3114,2,"100885848","ENST00000464183.1",2426,"ENSG00000267060","PTGES3L","prostaglandin E synthase 3 like"
"chr17",43517102,43518091,990,"*","chr17_43517102_43518091",-1.48747274733897,0.00496321652116533,"Exon (ENST00000650571.1/1659, exon 18 of 25)",17,43522152,43526803,4652,1,"1659","ENST00000587574.1",-4061,"ENSG00000067596","DHX8","DEAH-box helicase 8"
"chr17",43801778,43802389,612,"*","chr17_43801778_43802389",2.16714576167593,6.04616619470677e-05,"3' UTR",17,43809000,43811571,2572,2,"4356","ENST00000486600.1",9182,"ENSG00000161647","MPP3","MAGUK p55 scaffold protein 3"
"chr17",44608218,44609564,1347,"*","chr17_44608218_44609564",1.21176533712965,0.0284024965350972,"Distal Intergenic",17,44646364,44650349,3986,2,"101927017","ENST00000589259.1",40785,"ENSG00000266979","LINC01180","long intergenic non-protein coding RNA 1180"
"chr17",45294408,45294956,549,"*","chr17_45294408_45294956",2.21032583686935,0.000603465350037112,"Intron (ENST00000344686.8/9020, intron 1 of 15)",17,45263128,45290976,27849,2,"9020","ENST00000376926.8",-3432,"ENSG00000006062","MAP3K14","mitogen-activated protein kinase kinase kinase 14"
"chr17",45368498,45369043,546,"*","chr17_45368498_45369043",2.62427505432568,2.7904050582451e-05,"Intron (ENST00000782036.1/ENST00000782036.1, intron 3 of 3)",17,45363249,45372112,8864,2,"105371796","ENST00000782113.1",3069,NA,"LOC105371796","uncharacterized LOC105371796"
"chr17",45424962,45426213,1252,"*","chr17_45424962_45426213",-1.33117692694098,0.00226479407261993,"Promoter (<=1kb)",17,45393909,45425631,31723,2,"201176","ENST00000376922.6",0,"ENSG00000159314","ARHGAP27","Rho GTPase activating protein 27"
"chr17",46178620,46179933,1314,"*","chr17_46178620_46179933",-1.01935332873412,0.00833649453010846,"Intron (ENST00000432791.7/284058, intron 1 of 14)",17,46032257,46172183,139927,2,"284058","ENST00000639531.1",-6437,"ENSG00000120071","KANSL1","KAT8 regulatory NSL complex subunit 1"
"chr17",46915721,46916802,1082,"*","chr17_46915721_46916802",1.15430844085437,0.0111120492074697,"Promoter (2-3kb)",17,46912857,46915535,2679,1,"112268191","ENST00000750541.1",2864,"ENSG00000297729","LOC112268191","uncharacterized LOC112268191"
"chr17",46967755,46968875,1121,"*","chr17_46967755_46968875",-1.10829202875495,0.00664050954614278,"3' UTR",17,46973017,46973100,84,1,"100847067","ENST00000580047.1",-4142,"ENSG00000264999","MIR5089","microRNA 5089"
"chr17",46978459,46979723,1265,"*","chr17_46978459_46979723",-1.08662147819621,0.0266139374906498,"Promoter (<=1kb)",17,46978156,46979253,1098,2,"388394","ENST00000322329.5",0,"ENSG00000179673","RPRML","reprimo like"
"chr17",47077339,47078187,849,"*","chr17_47077339_47078187",1.08491142678149,0.00176821954888653,"Exon (ENST00000723450.1/124904015, exon 4 of 4)",17,47017724,47072499,54776,2,"101927060","ENST00000722935.1",-4840,NA,"LOC101927060","uncharacterized LOC101927060"
"chr17",47276496,47277261,766,"*","chr17_47276496_47277261",1.173192517313,0.0179806085291142,"Intron (ENST00000696963.1/3690, intron 2 of 13)",17,47291053,47292171,1119,1,"3690","ENST00000573377.1",-13792,"ENSG00000259207","ITGB3","integrin subunit beta 3"
"chr17",47294213,47294738,526,"*","chr17_47294213_47294738",1.43131027879484,0.00438907271687664,"Intron (ENST00000696963.1/3690, intron 10 of 13)",17,47291053,47292171,1119,1,"3690","ENST00000573377.1",3160,"ENSG00000259207","ITGB3","integrin subunit beta 3"
"chr17",48055546,48056144,599,"*","chr17_48055546_48056144",-1.01836605790251,0.00475905939996293,"Promoter (<=1kb)",17,48055952,48058416,2465,1,"4779","ENST00000580037.1",0,"ENSG00000082641","NFE2L1","NFE2 like bZIP transcription factor 1"
"chr17",48194149,48194690,542,"*","chr17_48194149_48194690",1.18928841854954,0.00840493716238916,"Intron (ENST00000582246.1/ENST00000582246.1, intron 1 of 2)",17,48180092,48185179,5088,2,"8631","ENST00000579336.1",-8970,"ENSG00000141293","SKAP1","src kinase associated phosphoprotein 1"
"chr17",48522868,48524169,1302,"*","chr17_48522868_48524169",1.83760111590974,2.32902426176362e-05,"Promoter (<=1kb)",17,48521952,48522985,1034,2,"105371808","ENST00000724110.1",0,NA,"LOC105371808","uncharacterized LOC105371808"
